survived,pclass,sex,age,sibsp,parch,fare,adult_male,alone,has_deck,embarked_Q,embarked_S,fare_normalized
0,3,0,47.0,0,0,7.25,1,1,0,False,True,0.014151057562208049
0,3,1,28.0,0,2,7.75,0,0,0,True,False,0.015126992566498259
0,2,0,37.0,1,0,26.0,1,0,0,False,True,0.050748620223090936
0,3,0,36.0,1,1,24.15,1,0,0,False,True,0.04713766070721715
1,2,1,28.0,0,0,33.0,0,1,0,False,True,0.06441171028315387
0,3,0,49.0,0,0,0.0,1,1,0,False,True,0.0
0,3,0,28.0,0,0,7.225,1,1,0,False,False,0.014102260811993537
1,1,0,49.0,1,0,56.9292,1,0,1,False,False,0.11111839809247648
1,2,1,24.0,2,1,27.0,0,0,0,False,True,0.05270049023167135
0,3,0,28.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
0,1,0,28.0,0,0,42.4,1,1,0,False,True,0.08275928836380983
0,3,0,44.0,0,0,8.05,1,1,0,False,True,0.015712553569072387
1,1,0,35.0,0,0,26.55,1,1,0,False,False,0.051822148727810165
0,3,0,36.0,1,0,15.55,1,0,0,False,True,0.030351578633425542
0,3,0,30.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
1,1,0,27.0,0,0,30.5,1,1,0,False,True,0.05953203526170282
1,2,1,22.0,1,2,41.5792,0,0,0,False,False,0.08115719346076702
1,1,1,40.0,0,0,153.4625,0,1,1,False,True,0.2995388511917728
0,3,1,39.0,1,5,31.275,0,0,0,False,True,0.06104473451835265
0,3,0,28.0,0,0,7.05,1,1,0,False,True,0.013760683560491965
1,3,1,28.0,1,0,15.5,0,0,0,True,False,0.030253985132996517
0,3,0,28.0,0,0,7.75,1,1,0,True,False,0.015126992566498259
0,3,0,35.0,0,0,8.05,1,1,0,False,True,0.015712553569072387
1,2,1,24.0,1,2,65.0,0,0,0,False,True,0.12687155055772734
0,3,0,34.0,1,1,14.4,1,0,0,False,True,0.028106928123558056
0,3,1,26.0,1,0,16.1,0,0,0,False,True,0.031425107138144774
1,2,1,4.0,2,1,39.0,0,0,1,False,True,0.0761229303346364
0,2,0,26.0,0,0,10.5,1,1,0,False,True,0.020494635090094415
0,3,0,27.0,1,0,14.4542,1,0,0,False,False,0.028212719478023115
1,1,0,42.0,1,0,52.5542,1,0,1,False,True,0.10257896680493714
1,3,0,20.0,1,1,15.7417,1,0,0,False,False,0.030725752114070404
0,3,0,21.0,0,0,7.8542,1,1,0,False,True,0.015330377421392339
0,3,0,21.0,0,0,16.1,1,1,0,False,True,0.031425107138144774
0,1,0,61.0,0,0,32.3208,1,1,1,False,True,0.06308600017332605
0,2,0,57.0,0,0,12.35,1,1,0,True,False,0.024105594605968193
1,1,1,21.0,0,0,77.9583,0,1,1,False,True,0.15216446768991498
0,3,0,26.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
0,3,0,28.0,0,0,7.7333,1,1,0,True,False,0.015094396337354966
1,1,0,80.0,0,0,30.0,1,1,1,False,True,0.05855610025741261
0,3,0,51.0,0,0,7.0542,1,1,0,False,True,0.013768881414528002
1,1,0,32.0,0,0,30.5,1,1,1,False,False,0.05953203526170282
0,1,0,28.0,0,0,0.0,1,1,0,False,True,0.0
0,3,1,9.0,3,2,27.9,0,0,0,False,True,0.05445717323939373
1,2,1,28.0,0,0,13.0,0,1,0,False,True,0.025374310111545468
0,3,0,32.0,0,0,7.925,1,1,0,False,True,0.015468569817999833
0,2,0,31.0,1,1,26.25,1,0,0,False,True,0.05123658772523604
0,3,1,41.0,0,5,39.6875,0,0,0,False,True,0.07746484096553544
0,3,0,28.0,1,0,16.1,1,0,0,False,True,0.031425107138144774
0,3,0,20.0,0,0,7.8542,1,1,0,False,True,0.015330377421392339
1,1,1,24.0,0,0,69.3,0,1,1,False,False,0.13526459159462315
0,3,1,2.0,3,2,27.9,0,0,0,False,True,0.05445717323939373
1,3,0,28.0,0,0,56.4958,1,1,0,False,True,0.11027245763075773
1,3,1,0.75,2,1,19.2583,0,0,0,False,False,0.03758969818624431
1,1,0,48.0,1,0,76.7292,1,0,1,False,False,0.1497654242623688
0,3,0,19.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
1,1,0,56.0,0,0,35.5,1,1,1,False,False,0.06929138530460492
0,3,0,28.0,0,0,7.55,1,1,0,False,True,0.014736618564782174
1,3,1,23.0,0,0,7.55,0,1,0,False,True,0.014736618564782174
0,3,0,28.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
1,2,1,18.0,0,1,23.0,0,0,0,False,True,0.04489301019734967
0,3,0,21.0,0,0,8.4333,1,1,0,False,True,0.01646070534336126
1,3,1,28.0,0,0,7.8292,0,1,0,True,False,0.015281580671177828
0,3,1,18.0,0,0,6.75,0,1,0,True,False,0.013175122557917838
0,2,0,24.0,2,0,73.5,1,0,0,False,True,0.1434624456306609
0,3,0,28.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
0,3,1,32.0,1,1,15.5,0,0,0,True,False,0.030253985132996517
0,2,0,23.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
0,1,0,58.0,0,2,113.275,1,0,1,False,False,0.22109807522194713
1,1,0,50.0,2,0,133.65,1,0,0,False,True,0.2608674266467732
0,3,0,40.0,0,0,7.225,1,1,0,False,False,0.014102260811993537
0,1,0,47.0,0,0,25.5875,1,1,1,False,True,0.04994347384455151
0,3,0,36.0,0,0,7.4958,1,1,0,False,True,0.014630827210317115
1,3,0,20.0,1,0,7.925,1,0,0,False,True,0.015468569817999833
0,2,0,32.0,2,0,73.5,1,0,0,False,True,0.1434624456306609
0,2,0,25.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
0,3,0,28.0,0,0,7.775,1,1,0,False,True,0.015175789316712771
0,3,0,43.0,0,0,8.05,1,1,0,False,True,0.015712553569072387
1,1,1,28.0,1,0,52.0,0,0,1,False,True,0.10149724044618187
1,2,1,40.0,1,1,39.0,0,0,0,False,True,0.0761229303346364
0,1,0,31.0,1,0,52.0,1,0,1,False,True,0.10149724044618187
0,2,0,70.0,0,0,10.5,1,1,0,False,True,0.020494635090094415
1,2,0,31.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
0,2,0,28.0,0,0,0.0,1,1,0,False,True,0.0
0,3,0,18.0,0,0,7.775,1,1,0,False,True,0.015175789316712771
0,3,0,24.5,0,0,8.05,1,1,0,False,True,0.015712553569072387
1,3,1,18.0,0,0,9.8417,0,1,0,False,True,0.019209719063445922
0,3,1,43.0,1,6,46.9,0,0,0,False,True,0.09154270340242172
1,1,0,36.0,0,1,512.3292,1,0,1,False,False,1.0
0,3,1,28.0,0,0,8.1375,0,1,0,True,False,0.01588334219482317
1,1,0,27.0,0,0,76.7292,1,1,1,False,False,0.1497654242623688
0,3,0,20.0,0,0,9.225,1,1,0,False,True,0.01800600082915438
0,3,0,14.0,5,2,46.9,0,0,0,False,True,0.09154270340242172
0,2,0,60.0,1,1,39.0,1,0,0,False,True,0.0761229303346364
0,2,0,25.0,1,2,41.5792,1,0,0,False,False,0.08115719346076702
0,3,0,14.0,4,1,39.6875,0,0,0,False,True,0.07746484096553544
0,3,0,19.0,0,0,10.1708,1,1,0,False,True,0.019852079483269742
0,3,0,18.0,0,0,7.7958,1,1,0,False,True,0.015216388212891242
1,1,1,15.0,0,1,211.3375,0,0,1,False,True,0.41250332793836464
1,1,0,31.0,1,0,57.0,1,0,1,False,True,0.11125659048908397
1,3,1,4.0,0,1,13.4167,0,0,0,False,False,0.026187654344120927
1,3,0,28.0,0,0,56.4958,1,1,0,False,True,0.11027245763075773
0,3,0,25.0,0,0,7.225,1,1,0,False,False,0.014102260811993537
0,1,0,60.0,0,0,26.55,1,1,0,False,True,0.051822148727810165
0,2,0,52.0,0,0,13.5,1,1,0,False,True,0.026350245115835676
0,3,0,44.0,0,0,8.05,1,1,0,False,True,0.015712553569072387
1,3,1,28.0,0,0,7.7333,0,1,0,True,False,0.015094396337354966
0,1,0,49.0,1,1,110.8833,1,0,1,False,False,0.21642978772242535
0,3,0,42.0,0,0,7.65,1,1,1,False,True,0.014931805565640218
1,1,1,18.0,1,0,227.525,0,0,1,False,False,0.4440992237022602
1,1,0,35.0,0,0,26.2875,1,1,1,False,True,0.05130978285055781
0,3,1,18.0,0,1,14.4542,0,0,0,False,False,0.028212719478023115
0,3,0,25.0,0,0,7.7417,1,1,0,True,False,0.01511079204542704
0,3,0,26.0,1,0,7.8542,1,0,0,False,True,0.015330377421392339
0,2,0,39.0,0,0,26.0,1,1,0,False,True,0.050748620223090936
1,2,1,45.0,0,0,13.5,0,1,0,False,True,0.026350245115835676
1,1,0,42.0,0,0,26.2875,1,1,1,False,True,0.05130978285055781
1,1,1,22.0,0,0,151.55,0,1,0,False,True,0.29580589980036276
1,3,0,28.0,1,1,15.2458,1,0,0,False,False,0.029757819776815374
1,1,1,24.0,0,0,49.5042,0,1,1,False,False,0.09662576327876685
0,1,0,28.0,0,0,26.55,1,1,1,False,True,0.051822148727810165
1,1,0,48.0,1,0,52.0,1,0,1,False,True,0.10149724044618187
0,3,0,29.0,0,0,9.4833,1,1,0,False,True,0.018510168852370702
0,2,0,52.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
0,3,0,19.0,0,0,7.65,1,1,1,False,True,0.014931805565640218
1,1,1,38.0,0,0,227.525,0,1,1,False,False,0.4440992237022602
1,2,1,27.0,0,0,10.5,0,1,1,False,True,0.020494635090094415
0,3,0,28.0,0,0,15.5,1,1,0,True,False,0.030253985132996517
0,3,0,33.0,0,0,7.775,1,1,0,False,True,0.015175789316712771
1,2,1,6.0,0,1,33.0,0,0,0,False,True,0.06441171028315387
0,3,0,17.0,1,0,7.0542,1,0,0,False,True,0.013768881414528002
0,2,0,34.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
0,2,0,50.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
1,1,0,27.0,1,0,53.1,1,0,1,False,True,0.10364429745562033
0,3,0,20.0,0,0,8.6625,1,1,0,False,True,0.016908073949327893
1,2,1,30.0,3,0,21.0,0,0,0,False,True,0.04098927018018883
1,3,1,28.0,0,0,7.7375,0,1,0,True,False,0.015102594191391002
0,2,0,25.0,1,0,26.0,1,0,0,False,True,0.050748620223090936
0,3,1,25.0,1,0,7.925,0,0,0,False,True,0.015468569817999833
1,1,1,29.0,0,0,211.3375,0,1,1,False,True,0.41250332793836464
0,3,0,11.0,0,0,18.7875,0,1,0,False,False,0.036670757786204655
0,2,0,28.0,0,0,0.0,1,1,0,False,True,0.0
0,2,0,23.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
0,2,0,23.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
0,3,0,28.5,0,0,16.1,1,1,0,False,True,0.031425107138144774
0,3,1,48.0,1,3,34.375,0,0,0,False,True,0.06709553154495196
1,1,0,35.0,0,0,512.3292,1,1,1,False,False,1.0
0,3,0,28.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
0,3,0,28.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
1,1,0,28.0,0,0,30.0,1,1,1,False,True,0.05855610025741261
0,1,0,36.0,1,0,78.85,1,0,1,False,True,0.15390495017656614
1,1,1,21.0,2,2,262.375,0,0,1,False,False,0.5121218935012878
0,3,0,24.0,1,0,16.1,1,0,0,False,True,0.031425107138144774
1,3,0,31.0,0,0,7.925,1,1,0,False,True,0.015468569817999833
0,1,0,70.0,1,1,71.0,1,0,1,False,True,0.13858277060920984
0,3,0,16.0,1,1,20.25,1,0,0,False,True,0.03952536767375352
1,2,1,30.0,0,0,13.0,0,1,0,False,True,0.025374310111545468
0,1,0,19.0,1,0,53.1,1,0,1,False,True,0.10364429745562033
0,3,0,31.0,0,0,7.75,1,1,0,True,False,0.015126992566498259
1,2,1,4.0,1,1,23.0,0,0,0,False,True,0.04489301019734967
1,3,0,6.0,0,1,12.475,0,0,1,False,True,0.024349578357040744
0,3,0,33.0,0,0,9.5,1,1,0,False,True,0.018542765081513996
0,3,0,23.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
1,2,1,48.0,1,2,65.0,0,0,0,False,True,0.12687155055772734
1,2,0,0.67,1,1,14.5,0,0,0,False,True,0.028302115124416098
0,3,0,28.0,0,0,7.7958,1,1,0,False,True,0.015216388212891242
0,2,0,18.0,0,0,11.5,1,1,0,False,True,0.022446505098674834
0,3,0,34.0,0,0,8.05,1,1,0,False,True,0.015712553569072387
1,1,1,33.0,0,0,86.5,0,1,1,False,True,0.16883675574220638
0,3,0,28.0,0,0,14.5,1,1,0,False,True,0.028302115124416098
0,3,0,41.0,0,0,7.125,1,1,0,False,True,0.013907073811135496
1,3,0,20.0,0,0,7.2292,1,1,0,False,False,0.014110458666029575
1,1,1,36.0,1,2,120.0,0,0,1,False,True,0.23422440102965045
0,3,0,16.0,0,0,7.775,1,1,0,False,True,0.015175789316712771
1,1,1,51.0,1,0,77.9583,0,0,1,False,True,0.15216446768991498
0,1,0,28.0,0,0,39.6,1,1,0,False,False,0.07729405233978466
0,3,1,30.5,0,0,7.75,0,1,0,True,False,0.015126992566498259
0,3,0,28.0,1,0,24.15,1,0,0,True,False,0.04713766070721715
0,3,0,32.0,0,0,8.3625,1,1,0,False,True,0.016322512946753766
0,3,0,24.0,0,0,9.5,1,1,0,False,True,0.018542765081513996
0,3,0,48.0,0,0,7.8542,1,1,0,False,True,0.015330377421392339
0,2,1,57.0,0,0,10.5,0,1,1,False,True,0.020494635090094415
0,3,0,28.0,0,0,7.225,1,1,0,False,False,0.014102260811993537
1,2,1,54.0,1,3,23.0,0,0,0,False,True,0.04489301019734967
0,3,0,18.0,0,0,7.75,1,1,0,False,True,0.015126992566498259
0,3,0,28.0,0,0,7.75,1,1,1,True,False,0.015126992566498259
1,3,1,5.0,0,0,12.475,0,1,0,False,True,0.024349578357040744
0,3,0,28.0,0,0,7.7375,1,1,0,True,False,0.015102594191391002
1,1,1,43.0,0,1,211.3375,0,0,1,False,True,0.41250332793836464
1,3,1,13.0,0,0,7.2292,0,1,0,False,False,0.014110458666029575
1,1,1,17.0,1,0,57.0,0,0,1,False,True,0.11125659048908397
0,1,0,29.0,0,0,30.0,1,1,1,False,True,0.05855610025741261
0,3,0,28.0,1,2,23.45,1,0,0,False,True,0.04577135170121086
0,3,0,25.0,0,0,7.05,1,1,0,False,True,0.013760683560491965
0,3,0,25.0,0,0,7.25,1,1,0,False,True,0.014151057562208049
1,3,1,18.0,0,0,7.4958,0,1,0,False,True,0.014630827210317115
0,3,0,8.0,4,1,29.125,0,0,0,True,False,0.056848213999904744
1,3,0,1.0,1,2,20.575,0,0,0,False,True,0.04015972542654215
0,1,0,46.0,0,0,79.2,1,1,1,False,False,0.15458810467956932
0,3,0,28.0,0,0,7.75,1,1,0,True,False,0.015126992566498259
0,2,0,16.0,0,0,26.0,1,1,0,False,True,0.050748620223090936
0,3,1,28.0,8,2,69.55,0,0,0,False,True,0.13575255909676823
0,1,0,28.0,0,0,30.6958,1,1,0,False,False,0.05991421140938287
0,3,0,25.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
0,2,0,39.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
1,1,1,49.0,0,0,25.9292,0,1,1,False,True,0.050610427826483444
1,3,1,31.0,0,0,8.6833,0,1,0,False,True,0.016948672845506364
0,3,0,30.0,0,0,7.2292,1,1,0,False,False,0.014110458666029575
0,3,1,30.0,1,1,24.15,0,0,0,False,True,0.04713766070721715
0,2,0,34.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
1,2,1,31.0,1,1,26.25,0,0,0,False,True,0.05123658772523604
1,1,0,11.0,1,2,120.0,0,0,1,False,True,0.23422440102965045
1,3,0,0.42,0,1,8.5167,0,0,0,False,False,0.016623491302076868
1,3,0,27.0,0,0,6.975,1,1,0,False,True,0.013614293309848433
0,3,0,31.0,0,0,7.775,1,1,0,False,True,0.015175789316712771
0,1,0,39.0,0,0,0.0,1,1,1,False,True,0.0
0,3,1,18.0,0,0,7.775,0,1,0,False,True,0.015175789316712771
0,2,0,39.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
1,1,1,33.0,1,0,53.1,0,0,1,False,True,0.10364429745562033
0,3,0,26.0,0,0,7.8875,1,1,0,False,True,0.015395374692678068
0,3,0,39.0,0,0,24.15,1,1,0,False,True,0.04713766070721715
0,2,0,35.0,0,0,10.5,1,1,0,False,True,0.020494635090094415
0,3,1,6.0,4,2,31.275,0,0,0,False,True,0.06104473451835265
0,3,0,30.5,0,0,8.05,1,1,0,False,True,0.015712553569072387
0,1,0,28.0,0,0,0.0,1,1,1,False,True,0.0
0,3,1,23.0,0,0,7.925,0,1,0,False,True,0.015468569817999833
0,2,0,31.0,1,1,37.0042,1,0,0,False,False,0.07222738817151159
0,3,0,43.0,0,0,6.45,1,1,0,False,True,0.012589561555343713
0,3,0,10.0,3,2,27.9,0,0,0,False,True,0.05445717323939373
1,1,1,52.0,1,1,93.5,0,0,1,False,True,0.18249984580226933
1,3,0,27.0,0,0,8.6625,1,1,0,False,True,0.016908073949327893
0,1,0,38.0,0,0,0.0,1,1,0,False,True,0.0
1,3,1,27.0,0,1,12.475,0,0,1,False,True,0.024349578357040744
0,3,0,2.0,4,1,39.6875,0,0,0,False,True,0.07746484096553544
0,3,0,28.0,0,0,6.95,1,1,0,True,False,0.013565496559633922
0,3,0,28.0,0,0,56.4958,1,1,0,False,True,0.11027245763075773
1,2,0,1.0,0,2,37.0042,0,0,0,False,False,0.07222738817151159
1,3,0,28.0,0,0,7.75,1,1,0,True,False,0.015126992566498259
1,1,1,62.0,0,0,80.0,0,1,1,False,True,0.15614960068643363
1,3,1,15.0,1,0,14.4542,0,0,0,False,False,0.028212719478023115
1,2,0,0.83,1,1,18.75,0,0,0,False,True,0.03659756266088288
0,3,0,28.0,0,0,7.2292,1,1,0,False,False,0.014110458666029575
0,3,0,23.0,0,0,7.8542,1,1,0,False,True,0.015330377421392339
0,3,0,18.0,0,0,8.3,1,1,0,False,True,0.016200521071217493
1,1,1,39.0,1,1,83.1583,0,0,1,False,False,0.16231419173453318
0,3,0,21.0,0,0,8.6625,1,1,0,False,True,0.016908073949327893
0,3,0,28.0,0,0,8.05,1,1,0,False,True,0.015712553569072387
1,3,0,32.0,0,0,56.4958,1,1,0,False,True,0.11027245763075773
1,1,0,28.0,0,0,29.7,1,1,1,False,False,0.057970539254838485
0,3,0,20.0,0,0,7.925,1,1,0,False,True,0.015468569817999833
0,2,0,16.0,0,0,10.5,1,1,0,False,True,0.020494635090094415
1,1,1,30.0,0,0,31.0,0,1,0,False,False,0.060507970265993034
0,3,0,34.5,0,0,6.4375,1,1,0,False,False,0.012565163180236457
0,3,0,17.0,0,0,8.6625,1,1,0,False,True,0.016908073949327893
0,3,0,42.0,0,0,7.55,1,1,0,False,True,0.014736618564782174
0,3,0,28.0,8,2,69.55,1,0,0,False,True,0.13575255909676823
0,3,0,35.0,0,0,7.8958,1,1,0,False,False,0.015411575213749284
0,2,0,28.0,0,1,33.0,1,0,0,False,True,0.06441171028315387
1,1,1,28.0,1,0,89.1042,0,0,1,False,False,0.17391981561855152
0,3,0,4.0,4,2,31.275,0,0,0,False,True,0.06104473451835265
0,3,0,74.0,0,0,7.775,1,1,0,False,True,0.015175789316712771
0,3,1,9.0,1,1,15.2458,0,0,0,False,False,0.029757819776815374
1,1,1,16.0,0,1,39.4,0,0,1,False,True,0.07690367833806856
0,2,1,44.0,1,0,26.0,0,0,0,False,True,0.050748620223090936
1,3,1,18.0,0,1,9.35,0,0,0,False,True,0.01824998458022693
1,1,1,45.0,1,1,164.8667,0,0,0,False,True,0.32179836714362564
1,1,0,51.0,0,0,26.55,1,1,1,False,True,0.051822148727810165
1,3,1,24.0,0,3,19.2583,0,0,0,False,False,0.03758969818624431
0,3,0,28.0,0,0,7.2292,1,1,0,False,False,0.014110458666029575
0,3,0,41.0,2,0,14.1083,1,0,0,False,True,0.027537567642055148
0,2,0,21.0,1,0,11.5,1,0,0,False,True,0.022446505098674834
1,1,1,48.0,0,0,25.9292,0,1,1,False,True,0.050610427826483444
0,3,1,28.0,8,2,69.55,0,0,0,False,True,0.13575255909676823
0,2,0,24.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
1,2,1,42.0,0,0,13.0,0,1,0,False,True,0.025374310111545468
1,2,1,27.0,1,0,13.8583,0,0,0,False,False,0.027049600139910042
0,1,0,31.0,0,0,50.4958,1,1,1,False,True,0.09856123757927521
0,3,0,28.0,0,0,9.5,1,1,0,False,True,0.018542765081513996
1,3,0,4.0,1,1,11.1333,0,0,0,False,True,0.021730754366528396
0,3,0,26.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
1,1,1,47.0,1,1,52.5542,0,0,1,False,True,0.10257896680493714
0,1,0,33.0,0,0,5.0,1,1,1,False,True,0.009759350042902102
0,3,0,47.0,0,0,9.0,1,1,0,False,True,0.017566830077223785
1,2,1,28.0,1,0,24.0,0,0,0,False,False,0.04684488020593009
1,3,1,15.0,0,0,7.225,0,1,0,False,False,0.014102260811993537
0,3,0,20.0,0,0,9.8458,1,1,0,False,True,0.019217721730481106
0,3,0,19.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
0,3,0,28.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
1,1,1,56.0,0,1,83.1583,0,0,1,False,False,0.16231419173453318
1,2,1,25.0,0,1,26.0,0,0,0,False,True,0.050748620223090936
0,3,0,33.0,0,0,7.8958,1,1,0,False,True,0.015411575213749284
0,3,1,22.0,0,0,10.5167,0,1,0,False,True,0.02052723131923771
0,2,0,28.0,0,0,10.5,1,1,0,False,True,0.020494635090094415
0,3,0,25.0,0,0,7.05,1,1,0,False,True,0.013760683560491965
0,3,1,39.0,0,5,29.125,0,0,0,True,False,0.056848213999904744
0,2,0,27.0,0,0,13.0,1,1,0,False,True,0.025374310111545468
1,1,1,19.0,0,0,30.0,0,1,1,False,True,0.05855610025741261
0,3,1,28.0,1,2,23.45,0,0,0,False,True,0.04577135170121086
1,1,0,26.0,0,0,30.0,1,1,1,False,False,0.05855610025741261
0,3,0,32.0,0,0,7.75,1,1,0,True,False,0.015126992566498259
